tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1968,116690,True,Tue Oct 31 15:43:19 +0000 2017,"@115911 Where's the prizes, this T-Mobile Tuesday things starting to suck scratch that it's been sucking!",4093,1952
4095,ATVIAssist,False,Sun Nov 26 00:23:41 +0000 2017,"@116691 Hey Paul, itÂ´s a bummer to hear youÂ´re having this issue and not been able to play. Please shoot me a DM, IÂ´ll help you out! ^MH","409,640,974,098",4099
4096,116692,True,Sun Nov 26 00:43:57 +0000 2017,@ATVIAssist @116691 HELP ME HELLO?,,4095
4097,116693,True,Sun Nov 26 02:40:03 +0000 2017,@ATVIAssist @116691 Lol,,4095
4098,116693,True,Sun Nov 26 02:39:58 +0000 2017,@ATVIAssist @116691  https://t.co/14BrqcOhlE,,4095
4099,116691,True,Mon Nov 20 12:46:50 +0000 2017,"@ATVIAssist Reported, also posted advice to help some others who are crashing no doubt due to using â€œExtraâ€ settings https://t.co/WpDisp7oMb
@115765",4095,4100
4100,ATVIAssist,False,Sat Nov 18 00:59:33 +0000 2017,@116691 Feel free to leave your feedback &amp; suggestions for CoD: WWII at the following link: https://t.co/RCAhIyIMzJ  ^CB,"41,014,099",4102
4102,116691,True,Sat Nov 18 00:16:11 +0000 2017,"@115765 @116694 Game was great on PC last night. Todayâ€™s small updates have ruined it. Not as smooth on the mouse, directx crashes. Top leaderboard player loses his points when it crashesâ€¦.",4100,4103
4103,115765,True,Fri Nov 17 20:42:41 +0000 2017,"STATUS UPDATE: As mentioned yesterday afternoon, the game update on console last night improved Gamebattles matchmaking on Dedicated Servers. Continuing testing on all platforms and generating fixes. Be on the lookout for upcoming Game Updates.","410,441,054,106,410,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",4151
4151,115765,True,Thu Nov 16 23:22:37 +0000 2017,"STATUS UPDATE: Global Dedicated Server support remains active. Continuing Gamebattles testing with an update tonight. HQ tests in progress around the world, and you may find yourself in a fully populated HQ. If not, you can still invite friends into your HQ. More intel to come.","4152,4153,4154,4155,4156,4157,4158,4159,4160,4161,4162,4163,4164,4165,4166,4167,4168,4169,4170,4171,4172,4173,4174,4175,4176,4177,4178,4179,4180,4181,4182,4183,4184,4185,4186,4187,4188,4189,4103,4190,4191,4192,4193,4194,4195,4196,4197,4198,4199,4200,4201,4202,4203,4204",
4205,ATVIAssist,False,Sun Nov 26 00:17:12 +0000 2017,"@116695  Hi there, please send us a DM for further assistance. ^RK https://t.co/c9WoAfwenP",4206,4207
4206,116692,True,Sun Nov 26 00:44:10 +0000 2017,@ATVIAssist @116695 HELP ME HELLO??,,4205
4207,116695,True,Sat Nov 25 23:42:17 +0000 2017,"@115765 @ATVIAssist @115766 having issues with my game WWII, from missing attachments for guns, blank lobby screens. Are any of the disc defected. Bought mine from tesco Â£36 https://t.co/dRjAlXTgCx",4205,
4208,ATVIAssist,False,Sun Nov 26 00:15:47 +0000 2017,"@116696 2/2  If you suspect a player of cheating, please use the in game reporting tool. Thanks. ^AV",4209,4210
4209,116692,True,Sun Nov 26 00:44:34 +0000 2017,@ATVIAssist @116696 HELP ME IVE TWEETED U LIKE 10 TIMES,,4208
4210,116696,True,Sun Nov 19 15:21:32 +0000 2017,"@116697 @116698 @115765 I don't mean to sound out of hand but what do you mean ""If there"" it's clear to differentiate whom dedicates themselves and those who have cheated. Max level with 100 and 200 games played? @ATVIAssist","42,084,211",4212
4212,116697,True,Sun Nov 19 12:42:00 +0000 2017,Help @116698 @115765 We are dropping places due to boosters. Please can you rectify the leaderboards. Many thanks https://t.co/AGFV0iuwCy,"421,342,104,214",
4215,VirginTrains,False,Tue Oct 31 23:11:25 +0000 2017,@116699 Services are still meeting with delays at Preston while the station is closed. ^SB,,4216
4216,116699,True,Tue Oct 31 23:06:40 +0000 2017,@VirginTrains Are the passengers still stuck,4215,1193
1193,VirginTrains,False,Tue Oct 31 22:12:50 +0000 2017,#VTUPDATE Some lines will be reopened shortly https://t.co/2KqKJLRjei,4216,1189
4217,SouthwestAir,False,Tue Oct 31 23:13:22 +0000 2017,@116700 cheers fam ^LB,,4218
4218,116700,True,Tue Oct 31 23:12:04 +0000 2017,"Everyone: Flying sucks on halloween.
@SouthwestAir: we got you, fam. https://t.co/wyuYiy3buh",4217,
4219,SouthwestAir,False,Tue Oct 31 23:13:13 +0000 2017,@116701 Thanks for reaching. You can add your Rapid Rewards number here: https://t.co/Hx9OoqeXsz. We can't wait to welcome you onboard. ^CD,,4220
4220,116701,True,Tue Oct 31 04:28:18 +0000 2017,Hmmm. How do I add points to my RR when a reservation was not made by me? I do hope they can be tacked on! ðŸ˜ðŸ˜˜ðŸŽƒ @SouthwestAir,"42,194,221",
4222,SouthwestAir,False,Tue Oct 31 23:12:53 +0000 2017,"@116702 We aim to please, Alex! Your love means the world to us, and we can't wait to share the skies with you again soon! ^MK",,4223
4223,116702,True,Tue Oct 31 23:08:18 +0000 2017,@SouthwestAir thanks for letting us be 10! https://t.co/77LkhO370D,4222,
4224,SouthwestAir,False,Tue Oct 31 23:11:46 +0000 2017,"@116703 It was a pleasure having you onboard, Jenn. Come back and see us again soon! ^MA",,4225
4225,116703,True,Tue Oct 31 23:10:04 +0000 2017,Thank you @SouthwestAir for making my 6 hour  flight smooth from DCA to SFO and your fall spirit ðŸŒ» https://t.co/qVDeov0gYR,4224,
4226,SouthwestAir,False,Tue Oct 31 23:11:20 +0000 2017,@116704 We wouldn't trust anyone else to bring our planes in! Thanks for sharing this photo. Happy HalloWN! ^SL,,4227
4227,116704,True,Tue Oct 31 23:09:36 +0000 2017,Hey @SouthwestAir you have a future employee ready to bring the @116705 737 Max in. #transfarency #IFlySWA #HappyHalloween17 https://t.co/l6l2wQsx5v,4226,
4228,SouthwestAir,False,Tue Oct 31 23:10:06 +0000 2017,"@116706 Sounds like your Halloween is going well, Johnny! Send us a DM, and we'll send a gift your way.",,4229
4229,116706,True,Tue Oct 31 21:56:23 +0000 2017,when you board a plane and they tell you to pick a whole row to yourself â¤ï¸ @SouthwestAir,4228,
4230,SouthwestAir,False,Tue Oct 31 23:09:42 +0000 2017,@116707 That flight looks LIT! ^VP,4231,4232
4231,116707,True,Tue Oct 31 23:13:51 +0000 2017,@SouthwestAir It's the only way/airline I fly!,,4230
4232,116707,True,Tue Oct 31 23:08:32 +0000 2017,This is how I fly on Halloween @SouthwestAir https://t.co/LSMtsh4c6J,4230,
4233,SouthwestAir,False,Tue Oct 31 23:09:15 +0000 2017,"@116708 Oh no! You can add your flights here, Rachel: https://t.co/wfZc57xT2X ^SL",,4234
4234,116708,True,Tue Oct 31 23:03:41 +0000 2017,".@SouthwestAir I didnâ€™t get my points from my last flights, who should I contact about that?",4233,
4235,SouthwestAir,False,Tue Oct 31 23:01:41 +0000 2017,"@116709 We're truly sorry to hear that, Hunter. Did you file a report with our Baggage Agents yet? ^VP",,4236
4236,116709,True,Tue Oct 31 23:00:42 +0000 2017,"So, just opened my guitar case to do a cover for you guys after getting home last night and my guitar is broken... wtf. @SouthwestAir","423,542,374,238,423,000,000,000",
4242,SouthwestAir,False,Tue Oct 31 23:00:50 +0000 2017,"@116710 We having you onboard, Susan! Send us a DM, and we'll send a treat your way.",,4243
4243,116710,True,Tue Oct 31 02:40:56 +0000 2017,"@116711 @SouthwestAir So true, I love flying SW!",4242,4244
4244,116711,True,Mon Oct 23 20:24:42 +0000 2017,"@SouthwestAir Every time I have flown on Southwest, the employees seemed happy and friendly. You donâ€™t get that with the other airlines.","42,454,243",4246
4246,SouthwestAir,False,Fri Oct 06 17:52:48 +0000 2017,"Every seat has a story. Tweet your favorite Southwest story w/ #175stories, and we'll share our favorites! https://t.co/9QZY7JA6iV","424,742,484,249,425,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",
4294,SouthwestAir,False,Tue Oct 31 23:00:43 +0000 2017,"@116712 Thanks for the shout out, Carmen! We'll make sure the Crew feels the LUV for a job well done!  See you again soon! ^MK",,4295
4295,116712,True,Tue Oct 31 22:56:04 +0000 2017,â€œWeâ€™re preparing for takeoff so tell them you love them and hang up. Or if you donâ€™t love them just hang up.â€ - my @SouthwestAir attendant,4294,
4296,SouthwestAir,False,Tue Oct 31 23:00:39 +0000 2017,@116713 We tend to have a spook-tacular time at work! Hope to see you onboard soon. ^SL,,4297
4297,116713,True,Tue Oct 31 22:57:43 +0000 2017,The @SouthwestAir social media people are A-1 ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/qCWS6Zg9I3,4296,
4298,hulu_support,False,Tue Oct 31 23:04:48 +0000 2017,"@116714 This is the version we're able to offer from the content provider, but we'll be sure to share your feedback!",4299,4300
4299,116714,True,Tue Oct 31 23:05:59 +0000 2017,@hulu_support Ok thanks.,,4298
4300,116714,True,Mon Oct 30 01:36:20 +0000 2017,@hulu_support It was the last episode of season one. The final scene is incorrect. Itâ€™s from another episode.,4298,4301
4301,hulu_support,False,Sun Oct 29 23:33:34 +0000 2017,"@116714 Hi, Mike! We post content as received by the provider. If you let us know ep #'s and more details, we'd be happy to investigate.",4300,4302
4302,116714,True,Sat Oct 28 04:19:33 +0000 2017,@hulu_support lâ€™m watching episodes of Lost in Space and they are not complete. I compared them with ones on YouTube and parts are missing.,4301,
4303,GWRHelp,False,Tue Oct 31 23:00:02 +0000 2017,@116715 Not a problem. I would suggest checking back as engineering works can mean services are altered. Phil.,,4304
4304,116715,True,Tue Oct 31 22:55:49 +0000 2017,"@GWRHelp Thankyou, I just mentioned it as I've got a ticket for that one &amp; was a bit worried it had disappeared off the timetable that's all.Cheers!",4303,4305
4305,GWRHelp,False,Tue Oct 31 22:53:53 +0000 2017,@116715 Upgrade work is taking place though December. The timetable is being revised and is expected to be confirmed by the end of the week. Phil.,4304,4306
4306,116715,True,Tue Oct 31 22:50:15 +0000 2017,"@GWRHelp Hi,just wondering why the 2345 sleeper isn't showing when I do a search for Paddington to Penzance on December 21st? Thanks",4305,
4307,sprintcare,False,Tue Oct 31 23:04:33 +0000 2017,"@116716 Good day, please disregard the text message that you are receiving concerning your device being ready to pick. -KK",4308,4309
4308,116717,True,Tue Oct 31 23:05:28 +0000 2017,@sprintcare @116716 Lol it just gets worse ðŸ˜‚,,4307
4309,116716,True,Tue Oct 31 23:01:31 +0000 2017,Ugh @115714 stop being such a tease https://t.co/OA5gkGMduc,4307,
4310,sprintcare,False,Tue Oct 31 23:01:18 +0000 2017,@116718 Great! Have you registered at https://t.co/drNtYldHij?,,4311
4311,116718,True,Tue Oct 31 22:09:21 +0000 2017,@115714 Sprint always going the distance for you coast to coast and beyond,4310,4312
4312,115714,True,Mon Oct 30 15:00:01 +0000 2017,Don't miss the chance to win a 2018 JeepÂ® Cherokee Overland! Follow and tweet #JustForYouSweepstakes https://t.co/0ln1IucU7E,"43,114,313,431,443,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",
4341,Ask_Spectrum,False,Tue Oct 31 23:01:20 +0000 2017,"@116719 Hello, I will be glad to answer any questions you have about your account or you bill. Please send me a dm. -STS",,4342
4342,116719,True,Tue Oct 31 22:59:16 +0000 2017,Peeps my @Ask_Spectrum  is going up $50 next month. What are y'all using for over the air and cord cut?,4341,
4343,AirAsiaSupport,False,Wed Nov 22 09:59:51 +0000 2017,@116720 Hi Eric .Booking is already confirmed.Thanks-Emir,,4344
4344,116720,True,Wed Nov 22 09:53:40 +0000 2017,@AirAsiaSupport Tan khai wah. __email__ https://t.co/vngoPdEpTp,4343,4345
4345,AirAsiaSupport,False,Mon Nov 20 08:53:36 +0000 2017,"@116720 Kindly DM us full name,email and flight details. We will get it checked in more details. Thanks - Ed",4344,4346
4346,116720,True,Mon Nov 20 08:33:40 +0000 2017,@AirAsiaSupport Shown debited https://t.co/M7204q3u1m,4345,4347
4347,AirAsiaSupport,False,Fri Nov 17 02:02:01 +0000 2017,"@116720 Hi There, sorry about this. may we have the screenshot of the payment slip to forward to relevant team. Thank you. -Prabu",4346,4348
4348,116720,True,Thu Nov 16 09:54:23 +0000 2017,@AirAsiaSupport Pls check because my credit card got debited RM676.90 on 24/9/2017. Please take it seriously for this allegation.,4347,4349
4349,AirAsiaSupport,False,Thu Nov 16 01:02:12 +0000 2017,"@116720 Hi there, there is no payment transaction has been made on your booking number and it is expired. -Jimy","4,350,434,843,514,350",4353
4353,116720,True,Wed Nov 15 09:19:39 +0000 2017,@AirAsiaSupport name correction my case number 494610,4349,
4354,Tesco,False,Wed Nov 01 03:28:56 +0000 2017,"@116721 Sorry, did you receive your order or manage to speak with anybody? - Ceri",4355,4356
4355,116721,True,Wed Nov 01 07:56:34 +0000 2017,@Tesco No. did not receive email nor phone call yesterday. Itâ€™s completely unacceptable. Iâ€™m going to work now so this is going to be problematic.,4357,4354
4357,Tesco,False,Wed Nov 01 11:13:07 +0000 2017,"@116721 Hi, can you DM me with your account name, address, telephone number and email? Ty Andrew",,4355
4356,116721,True,Tue Oct 31 23:13:21 +0000 2017,@Tesco food delivery due between 9-10pm. Still not arrived. Customer services did not answer call. Services now closed. What should I do? https://t.co/xSuRPWAivN,4354,
4358,ChipotleTweets,False,Tue Oct 31 23:14:27 +0000 2017,"@116722 They're absolutely fresh, but we don't make those in-restaurant by hand. -Becky",,4359
4359,116722,True,Tue Oct 31 23:02:32 +0000 2017,"@ChipotleTweets are you telling me these tortillas aren't fresh, becky?","43,584,360",4361
4361,116722,True,Tue Oct 31 23:02:04 +0000 2017,@ChipotleTweets so where do the tortillas come from?,4359,4362
4362,ChipotleTweets,False,Tue Oct 31 23:01:00 +0000 2017,"@116722 We make our chips by hand, every single day. I'm sorry for any frustration they're an extra charge. -Becky",4361,4363
4363,116722,True,Tue Oct 31 22:55:42 +0000 2017,why can't i get chips instead of a tortilla from @ChipotleTweets for free?,4362,
4364,ChipotleTweets,False,Tue Oct 31 23:14:00 +0000 2017,@116723 It's definitely in the running. -Becky,,4365
4365,116723,True,Tue Oct 31 23:01:11 +0000 2017,Best chipotle costume ? @ChipotleTweets #chipotle https://t.co/tXbPy0L26R,4364,
4366,ChipotleTweets,False,Tue Oct 31 23:13:52 +0000 2017,@116724 Thanks for stopping by! -Becky,,4367
4367,116724,True,Tue Oct 31 23:00:34 +0000 2017,"$3 burritos at @ChipotleTweets  with costume??
Don't mind if I do! #stuffed",4366,
4368,ChipotleTweets,False,Tue Oct 31 23:13:28 +0000 2017,@116725 That's troublesome to see. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,,4369
4369,116725,True,Tue Oct 31 23:00:34 +0000 2017,I know Halloween is supposed to be scary but a piece of bone in my chicken is a little too far @ChipotleTweets https://t.co/PZLZQ3a5p3,"43,684,370",
4371,ChipotleTweets,False,Tue Oct 31 23:12:00 +0000 2017,@116726 Nicely done! -Becky,,4372
4372,116726,True,Tue Oct 31 23:00:08 +0000 2017,The only reason to spend thousands on a fursuit! $3 burritos at @ChipotleTweets !!!! https://t.co/d4wWK5BEmk,"43,714,373",
4374,ChipotleTweets,False,Tue Oct 31 23:11:11 +0000 2017,"@116727 As long as everything fits comfortably inside your meal, it'll be the $3. -Becky",,4375
4375,116727,True,Tue Oct 31 23:00:08 +0000 2017,"@ChipotleTweets For the boorito offer, if you order half steak, half chicken and then extra steak, it would still be $3, right?",4374,
4376,ChipotleTweets,False,Tue Oct 31 23:11:00 +0000 2017,@116728 It's not a Halloween prank â€“ I'm sorry. We turned it off for the Boorito promotion tonight. -Becky,,4377
4377,116728,True,Tue Oct 31 23:00:08 +0000 2017,"@ChipotleTweets The $3 burrito is cool, but can I order online w/o being redirected to the $3 burrito page or is this a Halloween prank?",4376,
4378,ChipotleTweets,False,Tue Oct 31 23:10:34 +0000 2017,@116729 I'm confident it'll be worth the wait! -Becky,,4379
4379,116729,True,Tue Oct 31 23:00:02 +0000 2017,Went to @ChipotleTweets dressed up as Napoleon Dynamite and the line was out the door. So disappointed ðŸ˜”,4378,
4380,ChipotleTweets,False,Tue Oct 31 23:10:00 +0000 2017,@116730 Yas! I love it. -Becky,,4381
4381,116730,True,Tue Oct 31 22:59:25 +0000 2017,@ChipotleTweets Update https://t.co/eiEltDWkcz,4380,4382
4382,116730,True,Tue Oct 31 14:01:34 +0000 2017,Should I wear an inflatable cow costume to @ChipotleTweets in order to get a $3 burrito?,"438,143,834,384",
4385,ChipotleTweets,False,Tue Oct 31 23:09:00 +0000 2017,"@116731 I'd be a sad cone, too. I'm sorry. Let a manager know about this next time you're in so we can make amends. -Becky",4386,4387
4386,116731,True,Tue Oct 31 23:11:41 +0000 2017,"@ChipotleTweets Thanks for your help, Becky.",,4385
4387,116731,True,Tue Oct 31 22:58:21 +0000 2017,@ChipotleTweets I ordered chips but they forgot to put it in my bag.... now Iâ€™m sad.. a sad cone https://t.co/6nIx4BEqHm,4385,
4388,ChipotleTweets,False,Tue Oct 31 23:08:00 +0000 2017,@116732 We should have a couple of those available. -Becky,,4389
4389,116732,True,Tue Oct 31 22:57:56 +0000 2017,@ChipotleTweets I need limes!,4388,
4211,ATVIAssist,False,Sun Nov 26 00:15:28 +0000 2017,"@116696 Hi there, I apologize for the delayed response. The issue is being looked into. 1/2 ^AV",,4210
4390,ATVIAssist,False,Sun Nov 26 00:06:29 +0000 2017,@116733 Please try uninstalling / reinstalling CoD: WWII. I know this may take some time but keep me updated on the results. ^CB,"439,143,924,393",4394
4391,116692,True,Sun Nov 26 00:44:53 +0000 2017,@ATVIAssist @116733 HELP ME HELLOOOOO,,4390
4392,116734,True,Sun Nov 26 01:19:58 +0000 2017,@ATVIAssist @116733 Iâ€™ve done that too but I get the code 102780,,4390
4393,116733,True,Sun Nov 26 01:07:56 +0000 2017,@ATVIAssist Well Iï¸ tried that yet it still doesnâ€™t work Iâ€™ve unplugged my console reinstalled the game and everything still giving me the same thing.,,4390
4394,116733,True,Sat Nov 25 23:22:47 +0000 2017,@ATVIAssist It still keeps giving me the same message.,4390,4395
4395,ATVIAssist,False,Sat Nov 25 23:10:43 +0000 2017,@116733 Can you please try resetting your modem / router and clearing your console's cache (https://t.co/8flXKTmw8y) to fix this. ^CB,"43,964,394",4397
4397,116733,True,Sat Nov 25 21:56:21 +0000 2017,@ATVIAssist your game broke. Iï¸ keep getting an update failure? Error code:1,4395,
4398,ATVIAssist,False,Sun Nov 26 00:03:16 +0000 2017,"@116735 Hey there, are you having issues with your WWII code? Shoot me a DM, IÂ´ll be happy to help!",4399,4400
4399,116692,True,Sun Nov 26 00:45:12 +0000 2017,@ATVIAssist @116735 HELLO HELP ME REPLY TO DM,,4398
4400,116735,True,Sun Nov 19 15:18:44 +0000 2017,Who Have WW2 Code? DM Me! @115766 @517,4398,
4401,ATVIAssist,False,Sun Nov 26 00:01:26 +0000 2017,"@116736 Hey Lili, weÂ´re aware and working on this, hopefully it gets resolve asap. Have a great one! ^MH",4402,4403
4402,116736,True,Sun Nov 26 00:06:04 +0000 2017,"@ATVIAssist Thank you for the reply, appreciate it.",,4401
4403,116736,True,Sun Nov 19 15:16:37 +0000 2017,@115765 fix Pointe Du Hoc please,4401,
4404,ATVIAssist,False,Sun Nov 26 00:00:59 +0000 2017,"@116737  Hi there, please send us a DM for further assistance. ^RK https://t.co/c9WoAfwenP",4405,4406
4405,116692,True,Sun Nov 26 00:45:24 +0000 2017,@ATVIAssist @116737 REPLY TO DM LOL HELLO,4407,4404
4407,116737,True,Sun Nov 26 01:03:14 +0000 2017,@116692 @ATVIAssist Wym,4408,4405
4408,116692,True,Sun Nov 26 01:38:56 +0000 2017,@116737 @ATVIAssist They're the most awful support team they don't give a fuck about the players and don't actually help with anything,,4407
4406,116737,True,Sat Nov 25 23:41:53 +0000 2017,@115765 when u gonna fix hq for xbox,4404,
4409,ATVIAssist,False,Sun Nov 26 00:00:42 +0000 2017,@116738  and it will continue to become more common to find yourself in a fully populated HQ. ^AV,"44,104,411",4412
4410,116739,True,Sun Nov 26 00:02:07 +0000 2017,@ATVIAssist @116738 When though thatâ€™s what we all want to know,,4409
4411,116740,True,Sun Nov 26 01:45:18 +0000 2017,@ATVIAssist @116738 Yes wonderful just like i did then a bit later i get kicked off error code 5,,4409
4412,116738,True,Sun Nov 19 15:13:31 +0000 2017,"@ATVIAssist hey my headquarters still aren't populated, is there a fix for this","440,944,134,414",
4413,ATVIAssist,False,Sun Nov 26 00:00:16 +0000 2017,"@116738 2/2 We are currently in the process of testing HQ around the world, ^AV",,4412
4414,ATVIAssist,False,Sat Nov 25 23:59:14 +0000 2017,"@116738 Hey Matt, apologizes for the late reply. we are experiencing a high volume of contacts. 1/2 ^AV",,4412
4415,ChipotleTweets,False,Tue Oct 31 23:06:36 +0000 2017,@116741 I'm sorry to hear this. Please let our team know at the link:  https://t.co/0f6pFdYU9j -Jen,,4416
4416,116741,True,Tue Oct 31 23:05:20 +0000 2017,This was a good idea in theory but now I have a tummy ache :(((( https://t.co/lnIneXSE3i,4415,
4417,ChipotleTweets,False,Tue Oct 31 23:03:00 +0000 2017,@116742 That seems odd. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,,4418
4418,116742,True,Tue Oct 31 22:56:35 +0000 2017,@ChipotleTweets I was getting a BOOrito while your employees ordered Pizza Hut. Please tell me this is a Halloween trick to scare customers. https://t.co/cPQwzeL8uV,4417,
4419,ChipotleTweets,False,Tue Oct 31 23:02:00 +0000 2017,"@116743 Online ordering is turned off tonight for our annual Boorito promo, but it'll be back on tomorrow. -Becky",4420,4421
4420,116743,True,Tue Oct 31 23:05:54 +0000 2017,@ChipotleTweets Definitely threw our plans out of whack. Maybe more communication next time...,4422,4419
4422,ChipotleTweets,False,Tue Oct 31 23:17:27 +0000 2017,@116743 We always welcome suggestions to improve here: https://t.co/Ax7W1Dx3Y9 -Becky,,4420
4421,116743,True,Tue Oct 31 22:56:23 +0000 2017,.@ChipotleTweets what's up with the app and online ordering being down?!!,4419,
4423,ChipotleTweets,False,Tue Oct 31 23:01:00 +0000 2017,@116744 Thanks for coming in! What did you get? -Becky,4424,4425
4424,116744,True,Tue Oct 31 23:02:33 +0000 2017,@ChipotleTweets I got a chicken Boorito with queso,4426,4423
4426,ChipotleTweets,False,Tue Oct 31 23:15:08 +0000 2017,@116744 ðŸ¤¤ -Becky,,4424
4425,116744,True,Tue Oct 31 22:55:59 +0000 2017,Thanks for the $3 Booritoâ„¢ @ChipotleTweets https://t.co/fN5bTwgvAg,4423,
4360,116745,True,Tue Oct 31 23:11:09 +0000 2017,@116722 @ChipotleTweets Maybe they are just charging for the extra step to turn tortillas into chips?,4427,4359
4427,116745,True,Tue Oct 31 23:11:28 +0000 2017,@116722 @ChipotleTweets You can get a tortilla on the side.,4428,4360
4428,116722,True,Tue Oct 31 23:12:58 +0000 2017,"@116745 @ChipotleTweets hope, be on my side",4429,4427
4429,116745,True,Wed Nov 01 14:58:02 +0000 2017,"@116722 @ChipotleTweets Just trying to offer a possible alternative, although I know it's not the same",,4428
4430,ChipotleTweets,False,Tue Oct 31 23:00:01 +0000 2017,"@116746 It's shut off tonight for our annual Boorito promotion, but it'll be turned back on tomorrow. -Becky",,4431
4431,116746,True,Tue Oct 31 22:55:41 +0000 2017,@ChipotleTweets Why canâ€™t I order online?,4430,
4432,Tesco,False,Wed Nov 01 03:28:48 +0000 2017,@116747 I'm pleased to hear you received it on time. If there is anything else that you need help with please let us know. - Ceri,,4433
4433,116747,True,Tue Oct 31 20:27:58 +0000 2017,"@Tesco Hey no problem, yeah it was delivered just fine, just a couple minutes late I just wondered why he was sat out there for 15 minutes is all ðŸ˜Š",4432,4434
4434,Tesco,False,Tue Oct 31 20:25:39 +0000 2017,"@116747 Hi Robyn, sorry for the delay in getting back to you. Can you please confirm if the delivery was made successfully? Thanks - Craig",4433,4435
4435,116747,True,Tue Oct 31 11:56:08 +0000 2017,@Tesco why is your grocery delivery guy just sitting outside when he only has 4 minutes left to deliver my groceries?,"44,344,436",
4437,sainsburys,False,Tue Oct 31 23:13:15 +0000 2017,"@116748 Thanks Katie, I've fed this back for review with the relevant team. Hope you have a great time. Maclaine",,4438
4438,116748,True,Tue Oct 31 22:26:37 +0000 2017,@sainsburys Iâ€™m so glad I didnâ€™t pay the original toy sale price of Â£30 like my friend really disappointed as I do this sale every year!!,4437,4439
4439,sainsburys,False,Tue Oct 31 15:20:26 +0000 2017,@116748 I'm sorry about this Katie. Can you let me know what store you shop in please so I can log this for internal review? Shaun,"44,384,440",4441
4441,116748,True,Tue Oct 31 13:36:37 +0000 2017,@sainsburys I just wanted to say how disappointed I am at the fact your store reduced items further after the toy sale! #outofpocket,4439,
4442,UPSHelp,False,Tue Oct 31 23:00:02 +0000 2017,@116749 It is showing that this package was left at the front door. Please DM us your complete address. ^AC https://t.co/wKJHDXWGRQ,,4443
4443,116749,True,Tue Oct 31 22:48:03 +0000 2017,@115817 package said to be delivered. No one at office remembers or signed for. Can you confirm who received? 1zy__credit_card__,4442,
4444,VerizonSupport,False,Tue Oct 31 23:08:26 +0000 2017,@116750 Please reach our Financial Services group at 888-780-3962. ^RMD,4445,4446
4445,116750,True,Tue Oct 31 23:41:47 +0000 2017,@VerizonSupport I'd rather chew glass than deal with you criminals.,,4444
4446,116750,True,Tue Oct 31 23:04:36 +0000 2017,@115722 I've reached out to anyone who would talk to me. #pathetic #gfy,4444,4447
4447,115722,True,Tue Oct 31 23:03:25 +0000 2017,@116750 Have you reached out to Financial Service? ^NHP,4446,4448
4448,116750,True,Tue Oct 31 23:01:01 +0000 2017,@115722 Lol. 3 years ago. Sent return slip to you 3 times. I had the collections agency stop with it because you are pathetic #yousuck,4447,4449
4449,115722,True,Tue Oct 31 22:58:33 +0000 2017,"@116750 Hello Jason, when did you return your equipment to us? Do you have the return slip?
^NHP",4448,4450
4450,116750,True,Tue Oct 31 22:56:57 +0000 2017,@115722 Fear being sent to collections for returned equipment!,4449,4451
4451,115722,True,Tue Oct 31 22:30:02 +0000 2017,"Planning a scary movie marathon? With Fios, you donâ€™t need to fear a slow internet connection. https://t.co/FdsFNiBHbp","4,450,445,244,534,450",
4455,TMobileHelp,False,Sun Nov 26 00:29:00 +0000 2017,"@116751 Ouch! We want you to upgrade at the best price, Randy! Send us a DM so we can chat about your options! *ElleA",4456,4457
4456,116751,True,Sun Nov 26 00:37:38 +0000 2017,@TMobileHelp I DMâ€™ed you,,4455
4457,116751,True,Sun Nov 26 00:24:32 +0000 2017,So tell me how @115911 can tell me in 2014 that â€œin a year itâ€™ll be $0 down on any phone I upgrade to... well. 2017: â€œTo upgrade to a iPhone 7 Plus 32gb Thatâ€™ll be about $560 down today :)â€ what happened to what i signed up for? The jump plan isnt applied to me? Bullshit,4455,
4458,TMobileHelp,False,Sun Nov 26 00:28:00 +0000 2017,@116752 We are right here for you and ready to take a closer look. I want to be sure you are able to enjoy your Tuesday goodies. Send us a DM and we can check this out. *JeremyJ,,4459
4459,116752,True,Sun Nov 26 00:22:39 +0000 2017,@115911 why does it say expired for the atom tickets if we had until the 27 to redeem?,4458,
4460,TMobileHelp,False,Sun Nov 26 00:24:15 +0000 2017,"@116753 Adrianne, that's definitely a crazy situation and we want to do everything we can to help. Send us a DM! *KittyG",,4461
4461,116753,True,Sun Nov 26 00:22:53 +0000 2017,@115911 needs to ship phones in inconspicuous boxes so they don't get stolen along the way at @115817!!!! Currently have 2 empty iPhone 8+ boxes SMH,4460,
